Site,date,TempInSitu,Salinity_psu,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Cabral,2021-09-01T15:17:00Z,26.4981714285714,36.7862912231925,0.186,7.912188096041484,10.228,NA,70.87636768830998
Cabral,2021-09-01T15:18:00Z,26.4881018867924,36.7943233974226,0.188,7.908631618535101,10.145,NA,74.02288090076036
Cabral,2021-09-01T15:19:00Z,26.4580323450135,36.7941926989724,0.158,7.910479966515171,10.322,NA,72.59016712340599
Cabral,2021-09-01T15:20:00Z,26.4579628032345,36.7996202300567,0.168,7.909807839976963,10.385,NA,70.39872012684282
Cabral,2021-09-01T15:21:00Z,26.5078932614555,36.8159879304517,0.202,7.914036259162106,10.141,NA,68.96569550839558
Cabral,2021-09-01T15:22:00Z,26.4778237196766,36.7917221279963,0.14,7.910675962579155,10.487,NA,63.59778563247528
Cabral,2021-09-01T15:23:00Z,26.5477541778976,36.8325056855563,0.152,7.912188096041484,10.411,NA,69.4433840372767
Cabral,2021-09-01T15:24:00Z,26.5276846361186,36.8055134095114,0.176,7.912524125699779,10.451,NA,70.20203775015398
Cabral,2021-09-01T15:25:00Z,26.5076150943396,36.7866440934239,0.145,7.911684051554041,10.62,NA,77.84285029445164
Cabral,2021-09-01T15:26:00Z,26.5575455525606,36.7870199537986,0.165,7.911852066383188,10.441,NA,61.79872856632937
Cabral,2021-09-01T15:27:00Z,26.5374760107817,36.781598209669,0.138,7.9138306411056,10.61,NA,62.92316192329599
Cabral,2021-09-01T15:28:00Z,26.5774064690027,36.8195738484697,0.154,7.913326630223365,10.699,NA,67.86977022181236
Cabral,2021-09-01T15:29:00Z,26.5773369272237,36.7953665132739,0.154,7.916182691889371,10.683,NA,68.65659565369788
Cabral,2021-09-01T15:30:00Z,26.5772673854447,36.7712343646689,0.145,7.910974579439595,10.641,NA,71.6911467193313
Cabral,2021-09-01T15:31:00Z,26.5571978436658,36.7658105946151,0.153,7.917488853045273,10.6,NA,65.19990782146851
Cabral,2021-09-01T15:32:00Z,26.5771283018868,36.779378105587,0.169,7.915136959064889,10.597,NA,71.12923439855149
Cabral,2021-09-01T15:33:00Z,26.5570587601078,36.7203685867385,0.158,7.916816883336592,10.567,NA,63.40102319656944
Cabral,2021-09-01T15:34:00Z,26.5469892183288,36.7123307169454,0.188,7.9146706592426606,10.416,NA,62.05173266631391
Cabral,2021-09-01T15:35:00Z,26.5969196765499,36.7796672729728,0.149,7.913494633850776,10.444,NA,71.6911467193313
Cabral,2021-09-01T15:36:00Z,26.5468501347709,36.6830814441435,0.138,7.913121049938845,10.358,NA,81.94272752927645
Cabral,2021-09-01T15:37:00Z,26.5567805929919,36.6565114683536,0.144,7.911478590321831,10.495,NA,92.3844412968756
Cabral,2021-09-01T15:38:00Z,26.6067110512129,36.7262627456991,0.197,7.914632981783378,10.336,NA,82.33581355422211
Cabral,2021-09-01T15:39:00Z,26.576641509434,36.6353292567638,0.124,7.918019931800901,10.453,NA,76.97219885000231
Cabral,2021-09-01T15:40:00Z,26.596571967655,36.7075407777598,0.19,7.919027785578544,10.444,NA,72.75872806323605
Cabral,2021-09-01T15:41:00Z,26.596502425876,36.6301899169543,0.128,7.915472943919229,10.574,NA,77.08454352234185
Cabral,2021-09-01T15:42:00Z,26.636432884097,36.6784940116028,0.179,7.918859809948938,10.594,NA,82.36389077330023
Cabral,2021-09-01T15:43:00Z,26.6563633423181,36.6385934656602,0.176,7.920501445687684,10.563,NA,79.9209960666958
Cabral,2021-09-01T15:44:00Z,26.6362938005391,36.6305283846626,0.147,7.918355883060115,10.631,NA,80.42645188187089
Cabral,2021-09-01T15:45:00Z,26.6462242587601,36.6466173602135,0.165,7.918523858689722,10.617,NA,87.38895240331476
Cabral,2021-09-01T15:46:00Z,26.6361547169811,36.6119902475997,0.128,7.922852947751058,10.687,NA,75.79253416335996
Cabral,2021-09-01T15:47:00Z,26.6960851752022,36.6497450094817,0.167,7.924700556515137,10.772,NA,77.00028508893593
Cabral,2021-09-01T15:48:00Z,26.7160156334232,36.6713360410261,0.196,7.926238424301071,10.729,NA,71.94400109791968
Cabral,2021-09-01T15:49:00Z,26.7459460916442,36.6716629541538,0.18,7.925708343113726,10.775,NA,139.29140197300876
Cabral,2021-09-01T15:50:00Z,26.7158765498652,36.5700504708045,0.133,7.925398686095408,10.783,NA,133.72215922820033
Cabral,2021-09-01T15:51:00Z,26.7458070080863,36.6183010773286,0.146,7.925398686095408,10.937,NA,93.8154574822911
Cabral,2021-09-01T15:52:00Z,26.7957374663073,36.6884441515461,0.164,7.920371590615403,10.971,NA,88.87652959174011
Cabral,2021-09-01T15:53:00Z,26.7756679245283,36.6480419160623,0.178,7.92352480548345,10.956,NA,86.09774019402539
Cabral,2021-09-01T15:54:00Z,26.8155983827493,36.5816676826714,0.141,7.926238424301071,10.973,NA,73.88242419853486
Cabral,2021-09-01T15:55:00Z,26.8255288409703,36.6138749940331,0.2,7.925734581377673,10.833,NA,120.28113791603391
Cabral,2021-09-01T15:56:00Z,26.7954592991914,36.5070731588256,0.135,7.928085848353531,10.673,NA,65.0593769320476
Cabral,2021-09-01T15:57:00Z,26.8253897574124,36.6139599297767,0.166,7.928383045840526,10.629,NA,72.25304014134235
Cabral,2021-09-01T15:58:00Z,26.7553202156334,36.3432599580879,0.139,7.926238424301071,10.956,NA,62.248510985609755
Cabral,2021-09-01T15:59:00Z,26.8652506738544,36.6279413832251,0.146,7.931741774807611,10.999,NA,75.34311617539424
Cabral,2021-09-01T16:00:00Z,26.8651811320755,36.5290791868361,0.157,7.932245584152673,11.088,NA,265.70467990673205
Cabral,2021-09-01T16:01:00Z,26.8851115902965,36.612208331312,0.123,7.934621952366775,11.087,NA,77.08454352234185
Cabral,2021-09-01T16:02:00Z,26.8750420485175,36.5212754048529,0.157,7.934621952366775,11.055,NA,70.96065701696352
Cabral,2021-09-01T16:03:00Z,26.9149725067385,36.5832539380287,0.135,7.93193523777504,10.959,NA,78.99428733318564
Cabral,2021-09-01T16:04:00Z,26.8049029649596,36.343632738735,0.123,7.931431478789089,11.015,NA,96.73322784038464
Cabral,2021-09-01T16:05:00Z,26.9148334231806,36.5085372828751,0.141,7.939620043675179,11.012,NA,93.70322535419473
Cabral,2021-09-01T16:06:00Z,26.9147638814016,36.4527472288105,0.111,7.940627494512782,11.029,NA,84.97486577422023
Cabral,2021-09-01T16:07:00Z,26.9146943396226,36.4368707701787,0.118,7.94230657924212,11.027,NA,84.24495689604737
Cabral,2021-09-01T16:08:00Z,26.9446247978437,36.4743811473085,0.13,7.943170433244727,11.059,NA,81.57771079079976
Cabral,2021-09-01T16:09:00Z,26.9345552560647,36.4902876055291,0.143,7.940316274478091,11.024,NA,96.08799565115987
Cabral,2021-09-01T16:10:00Z,26.8744857142857,36.3388927166617,0.148,7.941491516323176,11.135,NA,82.22350420572548
Cabral,2021-09-01T16:11:00Z,26.9344161725067,36.4903720573709,0.122,7.938469465864387,11.108,NA,81.35308113920473
Cabral,2021-09-01T16:12:00Z,26.9443466307278,36.5171780377305,0.148,7.939644707709471,11.025,NA,88.48359755966885
Cabral,2021-09-01T16:13:00Z,26.9142770889488,36.4212060849577,0.132,7.942498866476107,10.933,NA,87.41702112466373
Cabral,2021-09-01T16:14:00Z,26.9342075471698,36.4134521448043,0.138,7.939644707709471,10.944,NA,91.71097944659778
Cabral,2021-09-01T16:15:00Z,26.9041380053908,36.3182400709094,0.095,7.940819949554556,11.031,NA,106.46478990643664
Cabral,2021-09-01T16:16:00Z,26.9940684636119,36.5207230135538,0.134,7.943634290394843,10.848,NA,103.99738076675567
Cabral,2021-09-01T16:17:00Z,26.8839989218329,36.3788173635732,0.089,7.94413793191534,11.029,NA,101.72592005375918
Cabral,2021-09-01T16:18:00Z,26.9739293800539,36.4512085774697,0.143,7.943802170901676,11.119,NA,105.06289768986244
Cabral,2021-09-01T16:19:00Z,26.9638598382749,36.4139930200555,0.125,7.945145214956335,11.197,NA,99.8468236614608
Cabral,2021-09-01T16:20:00Z,26.993790296496,36.4808201657124,0.132,7.939644707709471,11.343,NA,89.29751793190735
Cabral,2021-09-01T16:21:00Z,26.993720754717,36.5022283028577,0.114,7.944809453942669,11.34,NA,86.74335878422062
Cabral,2021-09-01T16:22:00Z,27.013651212938,36.475894085918,0.116,7.948022918408855,11.331,NA,75.34311617539424
Cabral,2021-09-01T16:23:00Z,27.023581671159,36.4974096250638,0.122,7.945984617490497,11.474,NA,79.80867047439096
Cabral,2021-09-01T16:24:00Z,26.9935121293801,36.411869206979,0.116,7.945648856476832,11.542,NA,78.54495549533021
Cabral,2021-09-01T16:25:00Z,27.0134425876011,36.433383434384,0.138,7.946680008555713,11.461,NA,79.30319595859328
Cabral,2021-09-01T16:26:00Z,27.0533730458221,36.4526130587723,0.111,7.943994188849429,11.666,NA,87.97838563924961
Cabral,2021-09-01T16:27:00Z,27.1233035040431,36.5796828671883,0.138,7.946680008555713,11.156,NA,101.44547134739696
Cabral,2021-09-01T16:28:00Z,26.9432339622641,36.2480335046195,0.118,7.943802170901676,11.214,NA,99.06146691564936
Cabral,2021-09-01T16:29:00Z,26.9931644204852,36.3828844735001,0.109,7.943802170901676,11.495,NA,99.00536859016938
Cabral,2021-09-01T16:30:00Z,27.1030948787062,36.5337986214856,0.147,7.942459126847016,11.3,NA,85.42402460605445
Cabral,2021-09-01T16:31:00Z,26.9930253369272,36.3486008352616,0.074,7.943802170901676,11.362,NA,87.86611424677903
Cabral,2021-09-01T16:32:00Z,27.0729557951482,36.4131817039655,0.12,7.944809453942669,11.591,NA,71.41019292132478
Cabral,2021-09-01T16:33:00Z,27.1228862533693,36.4833929860285,0.209,7.9417876048196865,11.388,NA,67.39203670505958
Cabral,2021-09-01T16:34:00Z,26.9928167115903,36.3354987535816,0.1,7.943298529381178,11.529,NA,67.67305807484081
Cabral,2021-09-01T16:35:00Z,27.0927471698113,36.4589359153243,0.165,7.946991900531492,11.231,NA,73.79814961030934
Cabral,2021-09-01T16:36:00Z,26.9626776280323,36.1281524863866,0.115,7.943634290394843,11.25,NA,67.78546529951564
Cabral,2021-09-01T16:37:00Z,27.1026080862534,36.42447151294,0.122,7.947183599750641,11.185,NA,69.94915700661295
Cabral,2021-09-01T16:38:00Z,26.9725385444744,36.1752725040739,0.077,7.945648856476832,11.03,NA,75.6801808000273
Cabral,2021-09-01T16:39:00Z,27.0524690026954,36.3257391597654,0.124,7.94061244127186,11.076,NA,76.35428964364473
Cabral,2021-09-01T16:40:00Z,26.8823994609164,36.0970910476254,0.084,7.946680008555713,11.501,NA,80.42645188187089
Cabral,2021-09-01T16:41:00Z,27.0823299191375,36.3579113765389,0.158,7.949533691993639,11.315,NA,84.44147396428525
Cabral,2021-09-01T16:42:00Z,27.0422603773585,36.2282804390848,0.14,7.951883784236637,11.015,NA,75.34311617539424
Cabral,2021-09-01T16:43:00Z,26.9921908355795,36.235827996202,0.084,7.946991900531492,11.525,NA,86.37844699723792
Cabral,2021-09-01T16:44:00Z,27.1321212938005,36.3587277837706,0.116,7.9377978990957665,11.586,NA,90.33591043458364
Cabral,2021-09-01T16:45:00Z,27.1220517520216,36.3985146411023,0.102,7.94413793191534,11.498,NA,93.17011243579691
Cabral,2021-09-01T16:46:00Z,27.0319822102426,36.257292347491,0.097,7.945648856476832,11.396,NA,105.45543939251365
Cabral,2021-09-01T16:47:00Z,27.0919126684636,36.3636126378195,0.099,7.942666758168261,11.233,NA,102.7354963471189
Cabral,2021-09-01T16:48:00Z,26.9418431266846,36.1651610564977,0.065,7.940652057862401,11.566,NA,98.051668188662
Cabral,2021-09-01T16:49:00Z,27.0917735849057,36.3372164428873,0.097,7.943298529381178,11.571,NA,101.47351643026195
Cabral,2021-09-01T16:50:00Z,27.1317040431267,36.39620065404,0.108,7.947495542051989,11.468,NA,105.28720836588036
Cabral,2021-09-01T16:51:00Z,27.0416345013477,36.3340679670664,0.086,7.944849350166277,11.803,NA,113.52853278367184
Cabral,2021-09-01T16:52:00Z,27.1015649595687,36.4357965757512,0.129,7.944849350166277,11.877,NA,129.10303186477176
Cabral,2021-09-01T16:53:00Z,27.0914954177898,36.3135617796584,0.101,7.948502825092983,11.946,NA,117.619649380802
Cabral,2021-09-01T16:54:00Z,27.1514258760108,36.4153417445933,0.074,7.932567887811958,11.909,NA,120.8694095789142
Cabral,2021-09-01T16:55:00Z,27.1413563342318,36.4072256085449,0.115,7.943170433244727,11.627,NA,119.58078741981808
Cabral,2021-09-01T16:56:00Z,27.1012867924528,36.3535084491919,0.079,7.945017241858432,11.748,NA,111.56668224777968
Cabral,2021-09-01T16:57:00Z,27.1312172506739,36.3778470345242,0.077,7.940316274478091,11.863,NA,122.74613744255475
Cabral,2021-09-01T16:58:00Z,27.1511477088949,36.4849300271409,0.124,7.93878050131051,11.769,NA,118.34809903049609
Cabral,2021-09-01T16:59:00Z,26.9410781671159,36.0511805809911,0.085,7.941155732938866,11.695,NA,114.20111409069432
Cabral,2021-09-01T17:00:00Z,27.0910086253369,36.2715977749527,0.092,7.947495542051989,11.296,NA,120.95344669199767
Cabral,2021-09-01T17:01:00Z,26.9809390835579,36.1318652594996,0.081,7.9513567937091345,11.628,NA,104.78250510110229
Cabral,2021-09-01T17:02:00Z,27.080869541779,36.2900387778483,0.088,7.950853152188637,11.9,NA,106.74515420486205
Cabral,2021-09-01T17:03:00Z,27.1808,36.4375955365259,0.099,7.955912513796062,11.871,NA,98.66877467501763
Cabral,2021-09-01T17:04:00Z,27.100730458221,36.3062064799139,0.083,7.955032565937306,12.028,NA,109.80081929776134
Cabral,2021-09-01T17:05:00Z,27.150660916442,36.4317944552059,0.122,7.951380193041709,12.03,NA,88.25906081637368
Cabral,2021-09-01T17:06:00Z,27.0905913746631,36.3511331257951,0.104,7.958725322038302,12.001,NA,87.27667704589112
Cabral,2021-09-01T17:07:00Z,27.0905218328841,36.2956369886231,0.094,7.956207533787623,11.8,NA,89.52204070451262
Cabral,2021-09-01T17:08:00Z,27.090452291105098,36.2956788430476,0.085,7.956207533787623,11.679,NA,92.13189628829787
Cabral,2021-09-01T17:09:00Z,27.0803827493261,36.2454879929064,0.099,7.953521892986899,11.413,NA,91.85128624024219
Cabral,2021-09-01T17:10:00Z,27.0503132075472,36.2663680148617,0.076,7.958053911838121,11.753,NA,88.42746365704079
Cabral,2021-09-01T17:11:00Z,27.1302436657682,36.3678201754742,0.066,7.953730285284707,12.07,NA,103.01592335962778
Cabral,2021-09-01T17:12:00Z,27.1401741239892,36.4425810688985,0.117,7.956375386337668,12.04,NA,95.44273850481113
Cabral,2021-09-01T17:13:00Z,27.1201045822102,36.4023448189204,0.106,7.959900289888619,12.098,NA,99.76268006464306
Cabral,2021-09-01T17:14:00Z,27.1400350404313,36.5283245403142,0.119,7.954864713387261,12.11,NA,105.67974478754695
Cabral,2021-09-01T17:15:00Z,27.1299654986523,36.4158998225873,0.095,7.958053911838121,11.902,NA,105.96012228777545
Cabral,2021-09-01T17:16:00Z,27.0698959568733,36.2404537746833,0.086,7.956375386337668,12.03,NA,101.38938104017507
Cabral,2021-09-01T17:17:00Z,27.1298264150943,36.4773953964046,0.079,7.961537732106876,11.83,NA,100.6040969303358
Cabral,2021-09-01T17:18:00Z,27.0997568733154,36.4155726363667,0.122,7.96069852525719,11.517,NA,90.98136510173208
Cabral,2021-09-01T17:19:00Z,27.0496873315364,36.369788301326,0.079,7.966740814574934,11.948,NA,82.11119410175525
Cabral,2021-09-01T17:20:00Z,27.1296177897574,36.5444773014757,0.082,7.967412180054684,11.935,NA,88.37132956561618
Cabral,2021-09-01T17:21:00Z,27.0895482479784,36.4235391356633,0.101,7.9496779886408095,11.797,NA,88.42746365704079
Cabral,2021-09-01T17:22:00Z,27.0694787061995,36.370118126156,0.081,7.953203479284291,11.933,NA,83.26233685391708
Cabral,2021-09-01T17:23:00Z,27.0894091644205,36.4262794313446,0.097,7.962123471866843,11.907,NA,89.26945237294422
Cabral,2021-09-01T17:24:00Z,27.0793396226415,36.3969013120673,0.065,7.956896850434604,11.788,NA,86.06966925407323
Cabral,2021-09-01T17:25:00Z,27.0392700808625,36.3725598041336,0.079,7.954882284352615,11.97,NA,83.76769152771158
Cabral,2021-09-01T17:26:00Z,27.1292005390836,36.5206153322483,0.092,7.957926878575774,11.86,NA,70.82017456629546
Cabral,2021-09-01T17:27:00Z,27.0791309973046,36.4263212280807,0.061,7.960780562013701,12.019,NA,70.7639812552843
Cabral,2021-09-01T17:28:00Z,27.1190614555256,36.5339440041134,0.117,7.961914520489162,12.086,NA,61.23648352323289
Cabral,2021-09-01T17:29:00Z,27.1189919137466,36.5474104909309,0.115,7.961075257738936,12.067,NA,60.252509193818696
Cabral,2021-09-01T17:30:00Z,27.1189223719677,36.5769603619237,0.129,7.958766197233988,11.894,NA,59.156012431205454
Cabral,2021-09-01T17:31:00Z,27.0388528301887,36.3754698711746,0.088,7.959437652160559,11.359,NA,62.473397656962334
Cabral,2021-09-01T17:32:00Z,26.9387832884097,36.2218691507497,0.052,7.963425193439569,11.576,NA,61.65816907838962
Cabral,2021-09-01T17:33:00Z,26.9587137466307,36.2062897062234,0.068,7.963257340889524,11.552,NA,61.377046556848654
Cabral,2021-09-01T17:34:00Z,26.9886442048518,36.2852516914748,0.088,7.965062400875561,11.623,NA,54.684935154211416
Cabral,2021-09-01T17:35:00Z,26.9885746630728,36.2800465125476,0.081,7.962753783239388,11.557,NA,66.07117296225988
Cabral,2021-09-01T17:36:00Z,26.9785051212938,36.2984792940946,0.102,7.962418078139298,11.76,NA,71.55067041091752
Cabral,2021-09-01T17:37:00Z,27.0484355795148,36.3837605061895,0.095,7.966740814574934,11.823,NA,73.88242419853486
Cabral,2021-09-01T17:38:00Z,27.0183660377358,36.3570184603036,0.097,7.967937320601706,11.479,NA,69.64007534457778
Cabral,2021-09-01T17:39:00Z,27.0182964959569,36.3808481392947,0.1,7.9669303729863,11.559,NA,66.74566961962046
Cabral,2021-09-01T17:40:00Z,27.0182269541779,36.4419882950348,0.077,7.965901607725248,11.485,NA,60.533650626268354
Cabral,2021-09-01T17:41:00Z,26.9881574123989,36.4842371126087,0.068,7.968272969806842,11.699,NA,54.03807656720164
Cabral,2021-09-01T17:42:00Z,26.9880878706199,36.4470152525811,0.095,7.967937320601706,11.687,NA,56.259790577521926
Cabral,2021-09-01T17:43:00Z,26.988018328841,36.4470573858191,0.136,7.96573376635531,11.296,NA,60.05570737799644
Cabral,2021-09-01T17:44:00Z,26.927948787062,36.4252350853658,0.079,7.970286865037655,10.78,NA,58.31250444604302
Cabral,2021-09-01T17:45:00Z,26.807879245283,36.3531572237142,0.095,7.969783391229951,10.453,NA,59.60586595657878
Cabral,2021-09-01T17:46:00Z,26.847809703504,36.3955441692061,0.087,7.968272969806842,10.075,NA,59.9994778622422
Cabral,2021-09-01T17:47:00Z,26.6777401617251,36.2537047561379,0.069,7.971125988050494,10.649,NA,62.86694205181266
Cabral,2021-09-01T17:48:00Z,26.8776706199461,36.4886005545048,0.087,7.968272969806842,10.206,NA,65.56528260395862
Cabral,2021-09-01T17:49:00Z,26.6576010781671,36.2877177148876,0.068,7.97062251424279,10.826,NA,59.91513323401159
Cabral,2021-09-01T17:50:00Z,26.8975315363881,36.5048577567791,0.142,7.97460829901368,10.403,NA,62.86694205181266
Cabral,2021-09-01T17:51:00Z,26.6874619946092,36.3269838120021,0.048,7.964055352655937,10.969,NA,63.6540030458782
Cabral,2021-09-01T17:52:00Z,26.8973924528302,36.5049422911166,0.109,7.964894559505623,11.071,NA,55.35989135324053
Cabral,2021-09-01T17:53:00Z,26.8673229110512,36.5153702565784,0.118,7.970286865037655,11.092,NA,54.488067798032716
Cabral,2021-09-01T17:54:00Z,26.8672533692722,36.4888029823777,0.091,7.959061027138393,11.291,NA,57.49707294164182
Cabral,2021-09-01T17:55:00Z,26.9271838274933,36.5240821173634,0.094,7.970286865037655,11.063,NA,48.80603990576492
Cabral,2021-09-01T17:56:00Z,26.8771142857143,36.520879019685,0.103,7.96321614580625,11.014,NA,53.61619879179125
Cabral,2021-09-01T17:57:00Z,26.8070447439353,36.451296241501304,0.057,7.971125988050494,10.912,NA,50.80340831241847
Cabral,2021-09-01T17:58:00Z,26.9169752021563,36.5936364289742,0.069,7.974482480101848,11.017,NA,50.156399590741785
Cabral,2021-09-01T17:59:00Z,26.9069056603774,36.5480209922187,0.093,7.974272672161314,11.042,NA,53.05367853688222
Cabral,2021-09-01T18:00:00Z,26.8968361185984,36.5559542162029,0.114,7.972636409473603,10.975,NA,50.94405907089822
Cabral,2021-09-01T18:01:00Z,26.8567665768194,36.5368697680571,0.1,7.970119040435087,10.975,NA,52.26611839452744
Cabral,2021-09-01T18:02:00Z,26.7866970350404,36.4911737874102,0.075,7.970790338845358,10.457,NA,53.22243659991
Cabral,2021-09-01T18:03:00Z,26.6766274932615,36.5038419205082,0.071,7.962712621696438,10.532,NA,59.212244783822825
Cabral,2021-09-01T18:04:00Z,26.7465579514825,36.541418689421,0.083,7.968251386904371,10.726,NA,60.89912742033266
Cabral,2021-09-01T18:05:00Z,26.8164884097035,36.5793184291743,0.135,7.97800679675577,10.488,NA,64.86263170169332
Cabral,2021-09-01T18:06:00Z,26.6964188679245,36.5359136459905,0.082,7.976832024537797,10.483,NA,62.670171012563515
Cabral,2021-09-01T18:07:00Z,26.8063493261456,36.5926556384752,0.082,7.981153022634792,10.504,NA,67.19531893430394
Cabral,2021-09-01T18:08:00Z,26.7662797843666,36.568345969562,0.096,7.976664199935229,10.2,NA,70.7358845289018
Cabral,2021-09-01T18:09:00Z,26.7562102425876,36.5549756940296,0.066,7.979307074946786,10.058,NA,71.12923439855149
Cabral,2021-09-01T18:10:00Z,26.6361407008086,36.5252062379254,0.055,7.971125988050494,10.353,NA,69.24669041456582
Cabral,2021-09-01T18:11:00Z,26.7560711590296,36.5656859536546,0.089,7.981153022634792,10.2,NA,76.045326467599807
Cabral,2021-09-01T18:12:00Z,26.6760016172507,36.5572782343331,0.069,7.970286865037655,10.542,NA,77.75859568672968
