datetime,Significant_wave_height,Dominant_wave_period
2021-07-24T13:39:00Z,1.089,11.76
2021-07-24T15:40:00Z,1.021,11.38
2021-07-24T17:39:00Z,1.183,11.91
2021-07-24T19:39:00Z,1.078,11.71
2021-07-24T21:40:00Z,1.164,11.6
2021-07-24T23:39:00Z,0.981,11.47
2021-07-25T01:39:00Z,1.093,11.16
2021-07-25T03:40:00Z,0.989,11.65
2021-07-25T05:39:00Z,0.922,11.55
2021-07-25T07:39:00Z,1.022,12.07
2021-07-25T09:40:00Z,1.023,11.37
2021-07-25T11:39:00Z,0.927,11.43
2021-07-25T13:39:00Z,0.907,11.34
2021-07-25T15:40:00Z,0.904,13.99
2021-07-25T17:39:00Z,0.843,12.4
2021-07-25T19:39:00Z,0.855,12.73
2021-07-25T21:40:00Z,0.852,11.73
2021-07-25T23:39:00Z,0.868,13.29
2021-07-26T01:39:00Z,0.77,11.67
2021-07-26T03:40:00Z,0.841,14.16
2021-07-26T05:39:00Z,0.772,12.57
2021-07-26T07:39:00Z,0.828,12.99
2021-07-26T09:40:00Z,0.803,12.34
2021-07-26T11:39:00Z,0.846,12.17
2021-07-26T13:39:00Z,0.77,12.26
2021-07-26T15:40:00Z,0.726,13.05
2021-07-26T17:39:00Z,0.781,13.39
2021-07-26T19:39:00Z,0.718,14.35
2021-07-26T21:40:00Z,0.677,12.8
2021-07-26T23:39:00Z,0.781,14.4
2021-07-27T01:39:00Z,0.991,15.31
2021-07-27T03:40:00Z,0.963,14.53
2021-07-27T05:39:00Z,0.932,14.61
2021-07-27T07:39:00Z,1.034,14.8
2021-07-27T09:40:00Z,1.143,15.81
2021-07-27T11:39:00Z,1.199,14.64
2021-07-27T13:39:00Z,1.449,15.09
2021-07-27T15:40:00Z,1.879,14.93
2021-07-27T17:39:00Z,1.629,13.93
2021-07-27T19:39:00Z,1.56,14.72
2021-07-27T21:40:00Z,1.372,13.64
2021-07-27T23:39:00Z,1.681,13.78
2021-07-28T01:39:00Z,1.468,13.78
2021-07-28T03:40:00Z,1.473,13.25
2021-07-28T05:39:00Z,1.659,13.31
2021-07-28T07:39:00Z,1.384,13
2021-07-28T09:40:00Z,1.485,13.26
2021-07-28T11:39:00Z,1.394,12.27
2021-07-28T13:39:00Z,1.446,12.83
2021-07-28T15:40:00Z,1.309,12.79
2021-07-28T17:39:00Z,1.47,12.94
2021-07-28T19:39:00Z,1.27,12.57
2021-07-28T21:40:00Z,1.166,12.45
2021-07-28T23:39:00Z,1.503,12.64
2021-07-29T01:39:00Z,1.502,12.26
2021-07-29T03:40:00Z,1.335,12.59
2021-07-29T05:39:00Z,1.294,12.66
2021-07-29T07:39:00Z,1.498,13.23
2021-07-29T09:40:00Z,1.307,12.61
2021-07-29T11:39:00Z,1.749,12.77
2021-07-29T13:39:00Z,1.525,12.91
2021-07-29T15:40:00Z,1.641,12.71
2021-07-29T17:39:00Z,1.594,12.43
2021-07-29T19:39:00Z,1.554,12.6
2021-07-29T21:40:00Z,1.703,12.43
2021-07-29T23:39:00Z,1.895,12.32
2021-07-30T01:39:00Z,1.676,12.56
2021-07-30T03:40:00Z,1.779,12.64
2021-07-30T05:39:00Z,1.521,11.52
2021-07-30T07:39:00Z,2.034,12.3
2021-07-30T09:40:00Z,1.744,12.29
2021-07-30T11:39:00Z,1.626,12.02
2021-07-30T13:39:00Z,1.779,12.5
2021-07-30T15:40:00Z,2.032,12.3
2021-07-30T17:39:00Z,1.861,12.16
2021-07-30T19:39:00Z,1.851,11.42
2021-07-30T21:40:00Z,1.768,12.09
2021-07-30T23:39:00Z,1.687,11.51
2021-07-31T01:39:00Z,1.405,11.67
2021-07-31T03:40:00Z,1.282,11.31
2021-07-31T05:39:00Z,1.483,12.37
2021-07-31T07:39:00Z,1.334,11.67
2021-07-31T09:40:00Z,1.363,12.25
2021-07-31T11:39:00Z,1.484,12.51
2021-07-31T13:39:00Z,1.443,12.21
2021-07-31T15:40:00Z,1.307,11.82
2021-07-31T17:39:00Z,1.355,11.91
2021-07-31T19:39:00Z,1.189,12.19
2021-07-31T21:40:00Z,1.253,12.31
2021-07-31T23:39:00Z,1.144,11.85
2021-08-01T01:39:00Z,1.077,11.88
2021-08-01T03:40:00Z,1.203,11.19
2021-08-01T05:39:00Z,1.307,11.47
2021-08-01T07:39:00Z,1.215,11.59
2021-08-01T09:40:00Z,1.118,10.85
2021-08-01T11:39:00Z,1.333,11.64
2021-08-01T13:39:00Z,1.331,11.69
2021-08-01T15:40:00Z,1.168,10.79
2021-08-01T17:39:00Z,1.025,11.39
2021-08-01T19:39:00Z,1.312,11.39
2021-08-01T21:40:00Z,1.073,11.13
2021-08-01T23:39:00Z,1.005,10.97
2021-08-02T01:39:00Z,1.299,11.42
2021-08-02T03:40:00Z,1.256,11.33
2021-08-02T05:39:00Z,1.054,10.93
2021-08-02T07:39:00Z,1.055,11.15
2021-08-02T09:40:00Z,0.928,10.86
2021-08-02T11:39:00Z,0.903,10.13
2021-08-02T13:39:00Z,0.953,10.97
2021-08-02T15:40:00Z,0.984,10.55
2021-08-02T17:39:00Z,0.897,10.49
2021-08-02T19:39:00Z,0.858,10.32
2021-08-02T21:40:00Z,0.828,10.52
2021-08-02T23:39:00Z,0.815,10.44
2021-08-03T01:39:00Z,0.784,10.95
2021-08-03T03:40:00Z,0.815,10.25
2021-08-03T05:39:00Z,0.717,10.64
2021-08-03T07:39:00Z,0.71,11.96
2021-08-03T09:40:00Z,0.697,11.24
2021-08-03T11:39:00Z,0.685,11.81
2021-08-03T13:39:00Z,0.689,11.62
2021-08-03T15:40:00Z,0.73,12.75
2021-08-03T17:39:00Z,0.717,11.96
2021-08-03T19:39:00Z,0.689,12.41
2021-08-03T21:40:00Z,0.713,11.64
2021-08-03T23:39:00Z,0.709,11.79
2021-08-04T01:39:00Z,0.747,12.4
2021-08-04T03:40:00Z,0.762,12.49
2021-08-04T05:39:00Z,0.861,13.29
2021-08-04T07:39:00Z,1.241,15.05
2021-08-04T09:40:00Z,1.674,14.03
2021-08-04T11:39:00Z,1.343,13.2
2021-08-04T13:39:00Z,1.764,13.5
2021-08-04T15:40:00Z,2.131,13.47
2021-08-04T17:39:00Z,1.672,12.53
2021-08-04T19:39:00Z,1.88,13.01
2021-08-04T21:40:00Z,1.807,12.13
2021-08-04T23:39:00Z,1.637,11.61
2021-08-05T01:39:00Z,1.863,11.75
2021-08-05T03:40:00Z,1.491,11.36
2021-08-05T05:39:00Z,1.58,10.81
2021-08-05T07:39:00Z,1.331,11.21
2021-08-05T09:40:00Z,1.316,11.05
2021-08-05T11:39:00Z,1.314,11.12
2021-08-05T13:39:00Z,1.29,10.41
2021-08-05T15:40:00Z,1.274,10.57
2021-08-05T17:39:00Z,1.108,11.28
2021-08-05T19:39:00Z,1.421,10.97
2021-08-05T21:40:00Z,1.277,10.81
2021-08-05T23:39:00Z,1.404,10.92
2021-08-06T01:39:00Z,1.574,11.46
2021-08-06T03:40:00Z,1.647,11.15
2021-08-06T05:39:00Z,1.944,10.71
2021-08-06T07:39:00Z,1.855,11.66
2021-08-06T09:40:00Z,2.144,11.29
2021-08-06T11:39:00Z,2.347,11.46
2021-08-06T13:39:00Z,2.158,12.06
2021-08-06T15:40:00Z,2.537,12.22
2021-08-06T17:39:00Z,2.031,12.59
2021-08-06T19:39:00Z,2.543,12.46
2021-08-06T21:40:00Z,2.682,13.04
2021-08-06T23:39:00Z,2.921,13.05
2021-08-07T01:39:00Z,3.039,12.92
2021-08-07T03:40:00Z,3.475,14.18
2021-08-07T05:39:00Z,3.837,13.51
2021-08-07T07:39:00Z,2.96,14.59
2021-08-07T09:40:00Z,3.585,13.89
2021-08-07T11:39:00Z,3.455,14.6
2021-08-07T13:39:00Z,3.177,13.61
2021-08-07T15:40:00Z,3.908,14.88
2021-08-07T17:39:00Z,3.584,13.83
2021-08-07T19:39:00Z,3.225,14.06
2021-08-07T21:40:00Z,3.188,13.72
2021-08-07T23:39:00Z,3.025,13.46
2021-08-08T01:39:00Z,2.549,13.71
2021-08-08T03:40:00Z,2.534,13.24
2021-08-08T05:39:00Z,2.338,12.91
2021-08-08T07:39:00Z,2.285,12.81
2021-08-08T09:40:00Z,1.957,12.72
2021-08-08T11:39:00Z,2.193,12.18
2021-08-08T13:39:00Z,1.972,12.08
2021-08-08T15:40:00Z,1.938,12.2
2021-08-08T17:39:00Z,1.68,11.76
2021-08-08T19:39:00Z,1.735,12.35
2021-08-08T21:40:00Z,1.716,11.77
2021-08-08T23:39:00Z,1.449,12.17
2021-08-09T01:39:00Z,1.353,11.53
2021-08-09T03:40:00Z,1.522,11.62
2021-08-09T05:39:00Z,1.733,12.28
2021-08-09T07:39:00Z,1.441,11.83
2021-08-09T09:40:00Z,1.663,12
2021-08-09T11:39:00Z,1.237,11.86
2021-08-09T13:39:00Z,1.341,11.84
2021-08-09T15:40:00Z,1.291,11.86
2021-08-09T17:39:00Z,1.478,11.68
2021-08-09T19:39:00Z,1.667,11.6
2021-08-09T21:40:00Z,1.4,11.28
2021-08-09T23:39:00Z,1.613,11.79
2021-08-10T01:39:00Z,1.543,11.47
2021-08-10T03:40:00Z,1.595,11.51
2021-08-10T05:39:00Z,1.484,10.83
2021-08-10T07:39:00Z,1.598,11.1
2021-08-10T09:40:00Z,1.545,11.23
2021-08-10T11:39:00Z,1.423,11.43
2021-08-10T13:39:00Z,1.497,12.21
2021-08-10T15:40:00Z,1.507,11.54
2021-08-10T17:39:00Z,1.392,11.38
2021-08-10T19:39:00Z,1.885,11.96
2021-08-10T21:40:00Z,1.617,11.89
2021-08-10T23:39:00Z,1.95,11.71
2021-08-11T01:39:00Z,1.668,12.03
2021-08-11T03:40:00Z,1.615,11.81
2021-08-11T05:39:00Z,1.515,11.51
2021-08-11T07:39:00Z,1.42,12.08
2021-08-11T09:40:00Z,1.258,11.26
2021-08-11T11:39:00Z,1.655,11.92
2021-08-11T13:39:00Z,1.492,12.29
2021-08-11T15:40:00Z,1.543,11.89
2021-08-11T17:39:00Z,1.615,12.25
2021-08-11T19:39:00Z,1.608,11.93
2021-08-11T21:40:00Z,1.153,12.01
2021-08-11T23:39:00Z,1.122,12.78
2021-08-12T01:39:00Z,1.288,12.38
2021-08-12T03:40:00Z,1.225,12.99
2021-08-12T05:39:00Z,1.141,13.43
2021-08-12T07:39:00Z,1.293,14.19
2021-08-12T09:40:00Z,1.268,14.34
2021-08-12T11:39:00Z,1.188,13.63
2021-08-12T13:39:00Z,0.991,12.99
2021-08-12T15:40:00Z,1.374,14.83
2021-08-12T17:39:00Z,1.053,13.57
2021-08-12T19:39:00Z,1.447,15.54
2021-08-12T21:40:00Z,1.217,14.12
2021-08-12T23:39:00Z,1.641,16.19
2021-08-13T01:39:00Z,1.841,15.37
2021-08-13T03:40:00Z,2.376,15.83
2021-08-13T05:39:00Z,2.491,14.87
2021-08-13T07:39:00Z,2.981,15.26
2021-08-13T09:40:00Z,2.445,14.73
2021-08-13T11:39:00Z,2.677,15.23
2021-08-13T13:39:00Z,2.934,14.22
2021-08-13T15:40:00Z,3.202,16.4
2021-08-13T17:39:00Z,3.718,16.56
2021-08-13T19:39:00Z,3.841,16.79
2021-08-13T21:40:00Z,4.435,17.04
2021-08-13T23:39:00Z,3.778,16.53
2021-08-14T01:39:00Z,5.249,17.21
2021-08-14T03:40:00Z,4.88,16.72
2021-08-14T05:39:00Z,4.769,15.65
2021-08-14T07:39:00Z,3.289,15.25
2021-08-14T09:40:00Z,4.105,15.38
2021-08-14T11:39:00Z,3.313,14.46
2021-08-14T13:39:00Z,3.789,14.68
2021-08-14T15:40:00Z,3.137,15.48
2021-08-14T17:39:00Z,3.386,15.34
2021-08-14T19:39:00Z,3.65,14.49
2021-08-14T21:40:00Z,3.213,14.57
2021-08-14T23:39:00Z,3.08,14.54
2021-08-15T01:39:00Z,3.598,14.16
2021-08-15T03:40:00Z,3.544,13.97
2021-08-15T05:39:00Z,2.953,14.14
2021-08-15T07:39:00Z,3.107,13.79
2021-08-15T09:40:00Z,2.712,13.39
2021-08-15T11:39:00Z,2.732,13.8
2021-08-15T13:39:00Z,2.413,13.15
2021-08-15T15:40:00Z,3.208,14.11
2021-08-15T17:39:00Z,2.591,13.98
2021-08-15T19:39:00Z,2.332,12.26
2021-08-15T21:40:00Z,2.364,13.59
2021-08-15T23:39:00Z,2.36,12.64
2021-08-16T01:39:00Z,2.391,13.57
2021-08-16T03:40:00Z,1.964,12.05
2021-08-16T05:39:00Z,2.081,12.67
2021-08-16T07:39:00Z,1.645,12.19
2021-08-16T09:40:00Z,2.04,12.16
2021-08-16T11:39:00Z,1.795,11.67
2021-08-16T13:39:00Z,1.743,11.87
2021-08-16T15:40:00Z,1.944,12.39
2021-08-16T17:39:00Z,1.657,12.16
2021-08-16T19:39:00Z,1.765,11.93
2021-08-16T21:40:00Z,1.403,11.54
2021-08-16T23:39:00Z,1.568,11.52
2021-08-17T01:39:00Z,1.796,11.49
2021-08-17T03:40:00Z,1.392,11.7
2021-08-17T05:39:00Z,1.408,11.16
2021-08-17T07:39:00Z,1.451,11.82
2021-08-17T09:40:00Z,1.166,11.48
2021-08-17T11:39:00Z,1.233,11.91
2021-08-17T13:39:00Z,1.282,11.25
2021-08-17T15:40:00Z,1.578,10.53
2021-08-17T17:39:00Z,2.003,10.14
2021-08-17T19:39:00Z,2.396,10.1
2021-08-17T21:40:00Z,2.303,9.56
2021-08-17T23:39:00Z,2.139,9.92
2021-08-18T01:39:00Z,2.013,9.15
2021-08-18T03:40:00Z,1.694,9.09
2021-08-18T05:39:00Z,1.424,10.09
2021-08-18T07:39:00Z,1.345,9.04
2021-08-18T09:40:00Z,1.567,9.23
2021-08-18T11:39:00Z,1.581,9.41
2021-08-18T13:39:00Z,1.546,9.79
2021-08-18T15:40:00Z,1.572,10.25
2021-08-18T17:39:00Z,1.603,9.75
2021-08-18T19:39:00Z,1.576,9.81
2021-08-18T21:40:00Z,1.712,11.5
2021-08-18T23:39:00Z,1.455,10.36
2021-08-19T01:39:00Z,1.795,10.73
2021-08-19T03:40:00Z,2.104,10.03
2021-08-19T05:39:00Z,2.421,11.4
2021-08-19T07:39:00Z,2.254,10.7
2021-08-19T09:40:00Z,2.215,11.7
2021-08-19T11:39:00Z,2.141,11.77
2021-08-19T13:39:00Z,1.96,12.41
2021-08-19T15:40:00Z,1.931,11.24
2021-08-19T17:39:00Z,1.922,12.52
2021-08-19T19:39:00Z,1.966,12.46
2021-08-19T21:40:00Z,1.991,12.94
2021-08-19T23:39:00Z,2.165,12.83
2021-08-20T01:39:00Z,1.9,12.49
2021-08-20T03:40:00Z,1.699,11.89
2021-08-20T05:39:00Z,1.617,12.68
2021-08-20T07:39:00Z,1.66,11.03
2021-08-20T09:40:00Z,1.731,10.76
2021-08-20T11:39:00Z,1.633,10.55
2021-08-20T13:39:00Z,1.511,11.08
2021-08-20T15:40:00Z,1.708,10.12
2021-08-20T17:39:00Z,1.541,10.95
2021-08-20T19:39:00Z,1.57,10.5
2021-08-20T21:40:00Z,1.587,10.76
2021-08-20T23:39:00Z,1.466,9.49
2021-08-21T01:39:00Z,1.476,9.77
2021-08-21T03:40:00Z,1.354,9.93
2021-08-21T05:39:00Z,1.305,10.42
2021-08-21T07:39:00Z,1.329,10.86
2021-08-21T09:40:00Z,1.317,11.44
2021-08-21T11:39:00Z,1.242,11.7
2021-08-21T13:39:00Z,1.251,10.34
2021-08-21T15:40:00Z,1.437,14.09
2021-08-21T17:39:00Z,1.346,11.9
2021-08-21T19:39:00Z,1.279,11.33
2021-08-21T21:40:00Z,1.4,11.66
2021-08-21T23:39:00Z,1.436,13.99
2021-08-22T01:39:00Z,1.259,12.73
2021-08-22T03:40:00Z,1.437,14.27
2021-08-22T05:39:00Z,1.054,13.47
2021-08-22T07:39:00Z,0.979,13.19
2021-08-22T09:40:00Z,0.973,13.1
2021-08-22T11:39:00Z,1.02,13.52
2021-08-22T13:39:00Z,1.13,13.31
2021-08-22T15:40:00Z,1.023,12.71
2021-08-22T17:39:00Z,1.002,13.53
2021-08-22T19:39:00Z,1.106,13.19
2021-08-22T21:40:00Z,1.09,13.82
2021-08-22T23:39:00Z,0.876,10.78
2021-08-23T01:39:00Z,0.86,11.26
2021-08-23T03:40:00Z,0.903,13.66
2021-08-23T05:39:00Z,0.804,12.27
2021-08-23T07:39:00Z,1.047,13.57
2021-08-23T09:40:00Z,0.797,12.22
2021-08-23T11:39:00Z,0.867,11.58
2021-08-23T13:39:00Z,0.793,12.07
2021-08-23T15:40:00Z,0.929,13.67
2021-08-23T17:39:00Z,0.884,13.37
2021-08-23T19:39:00Z,0.79,12.16
2021-08-23T21:40:00Z,0.881,12.16
2021-08-23T23:39:00Z,0.922,11.54
2021-08-24T01:39:00Z,0.832,12.8
2021-08-24T03:40:00Z,0.899,12.89
2021-08-24T05:39:00Z,0.728,11.83
2021-08-24T07:39:00Z,0.776,12.39
2021-08-24T09:40:00Z,0.79,12.31
2021-08-24T11:39:00Z,0.706,11.84
2021-08-24T13:39:00Z,0.755,12.38
2021-08-24T15:40:00Z,0.838,12.48
2021-08-24T17:39:00Z,0.964,14.31
2021-08-24T19:39:00Z,0.9,15.49
2021-08-24T21:40:00Z,1.018,14.61
2021-08-24T23:39:00Z,1.144,13.97
2021-08-25T01:39:00Z,1.157,14.47
2021-08-25T03:40:00Z,1.519,14.19
2021-08-25T05:39:00Z,1.55,13.56
2021-08-25T07:39:00Z,1.472,13.16
2021-08-25T09:40:00Z,1.55,13.3
2021-08-25T11:39:00Z,2.098,13.45
2021-08-25T13:39:00Z,1.683,12.92
2021-08-25T15:40:00Z,2.186,13.51
2021-08-25T17:39:00Z,1.506,12.65
2021-08-25T19:39:00Z,1.363,12.99
2021-08-25T21:40:00Z,1.498,13.09
2021-08-25T23:39:00Z,1.164,12.55
2021-08-26T01:39:00Z,1.367,12.92
2021-08-26T03:40:00Z,1.28,12.7
2021-08-26T05:39:00Z,1.238,12.25
2021-08-26T07:39:00Z,1.129,12.06
2021-08-26T09:40:00Z,1.505,11.89
2021-08-26T11:39:00Z,1.127,11.88
2021-08-26T13:39:00Z,1.358,11.95
2021-08-26T15:40:00Z,1.21,11.58
2021-08-26T17:39:00Z,1.281,11.43
2021-08-26T19:39:00Z,1.211,10.95
2021-08-26T21:40:00Z,1.008,11
2021-08-26T23:39:00Z,1.02,11.22
2021-08-27T01:39:00Z,1.127,11.22
2021-08-27T03:40:00Z,0.948,12.09
2021-08-27T05:39:00Z,0.924,12.07
2021-08-27T07:39:00Z,1.019,11.44
2021-08-27T09:40:00Z,0.899,11.73
2021-08-27T11:39:00Z,0.997,11.92
2021-08-27T13:39:00Z,0.985,11.41
2021-08-27T15:40:00Z,1.084,11.38
2021-08-27T17:39:00Z,1.021,12.11
2021-08-27T19:39:00Z,1.139,11.63
2021-08-27T21:40:00Z,1.112,12.24
2021-08-27T23:39:00Z,1.212,10.93
2021-08-28T01:39:00Z,1.107,11.83
2021-08-28T03:40:00Z,0.901,11.75
2021-08-28T05:39:00Z,1.044,11.21
2021-08-28T07:39:00Z,1.007,11.83
2021-08-28T09:40:00Z,0.914,11.65
2021-08-28T11:39:00Z,1.089,11.49
2021-08-28T13:39:00Z,0.854,11.69
2021-08-28T15:40:00Z,0.901,11.36
2021-08-28T17:39:00Z,1.071,11.27
2021-08-28T19:39:00Z,0.88,11.32
2021-08-28T21:40:00Z,0.923,12.03
2021-08-28T23:39:00Z,0.953,10.67
2021-08-29T01:39:00Z,0.835,10.94
2021-08-29T03:40:00Z,0.841,10.71
2021-08-29T05:39:00Z,0.892,10.82
2021-08-29T07:39:00Z,0.89,10.73
2021-08-29T09:40:00Z,0.945,11.85
2021-08-29T11:39:00Z,0.846,11.2
2021-08-29T13:39:00Z,0.77,10.8
2021-08-29T15:40:00Z,0.988,12.02
2021-08-29T17:39:00Z,0.925,11.14
2021-08-29T19:39:00Z,0.917,11.72
2021-08-29T21:40:00Z,0.855,12.03
2021-08-29T23:39:00Z,1.099,13.57
2021-08-30T01:39:00Z,0.947,11.74
2021-08-30T03:40:00Z,0.97,12.52
2021-08-30T05:39:00Z,1.061,12.76
2021-08-30T07:39:00Z,0.962,11.43
2021-08-30T09:40:00Z,1.09,13.18
2021-08-30T11:39:00Z,1.086,14.27
2021-08-30T13:39:00Z,1.25,14.69
2021-08-30T15:40:00Z,1.409,15.66
2021-08-30T17:39:00Z,1.501,14.53
2021-08-30T19:39:00Z,1.743,15.35
2021-08-30T21:40:00Z,1.614,14.54
2021-08-30T23:39:00Z,2.022,15.13
2021-08-31T01:39:00Z,1.845,14.88
2021-08-31T03:40:00Z,2.239,15.12
2021-08-31T05:39:00Z,2.107,15.47
2021-08-31T07:39:00Z,2.028,14.42
2021-08-31T09:40:00Z,2.169,14.52
2021-08-31T11:39:00Z,1.999,14.59
2021-08-31T13:39:00Z,2.45,14.2
2021-08-31T15:40:00Z,1.702,13.92
2021-08-31T17:39:00Z,2.086,14.76
2021-08-31T19:39:00Z,2.153,14.24
2021-08-31T21:40:00Z,2.25,14.47
2021-08-31T23:39:00Z,2.126,14.07
2021-09-01T01:39:00Z,2.033,14.15
2021-09-01T03:40:00Z,2.013,13.57
2021-09-01T05:39:00Z,1.656,14.03
2021-09-01T07:39:00Z,1.424,13.36
2021-09-01T09:40:00Z,1.541,13.99
2021-09-01T11:39:00Z,1.712,13.73
2021-09-01T13:39:00Z,1.854,14.23
2021-09-01T15:40:00Z,2.216,14.37
2021-09-01T17:39:00Z,1.659,13.79
2021-09-01T19:39:00Z,1.34,13.51
2021-09-01T21:40:00Z,1.842,13.49
2021-09-01T23:39:00Z,1.64,13.61
2021-09-02T01:39:00Z,1.506,13.6
2021-09-02T03:40:00Z,1.36,13.47
2021-09-02T05:39:00Z,1.378,12.94
2021-09-02T07:39:00Z,1.134,13.06
2021-09-02T09:40:00Z,1.104,13.72
2021-09-02T11:39:00Z,1.051,12.99
2021-09-02T13:39:00Z,1.202,12.98
2021-09-02T15:40:00Z,1.205,13.63
2021-09-02T17:39:00Z,0.933,13.19
2021-09-02T19:39:00Z,1.152,13.35
2021-09-02T21:40:00Z,0.999,13.32
2021-09-02T23:39:00Z,1.207,13.92
2021-09-03T01:39:00Z,1.011,13.66
2021-09-03T03:40:00Z,1.069,13.82
2021-09-03T05:39:00Z,1.327,13.21
2021-09-03T07:39:00Z,1.832,14.18
2021-09-03T09:40:00Z,1.425,13.99
2021-09-03T11:39:00Z,1.682,13.93
2021-09-03T13:39:00Z,1.285,13.8
2021-09-03T15:40:00Z,1.848,13.97
2021-09-03T17:39:00Z,1.411,13.86
2021-09-03T19:39:00Z,1.224,13.96
2021-09-03T21:40:00Z,1.356,13.97
2021-09-03T23:39:00Z,1.313,13.55
2021-09-04T01:39:00Z,1.432,13.97
2021-09-04T03:40:00Z,1.67,13.86
2021-09-04T05:39:00Z,1.348,13.79
2021-09-04T07:39:00Z,1.568,13.41
2021-09-04T09:40:00Z,1.492,13.66
2021-09-04T11:39:00Z,1.546,12.88
2021-09-04T13:39:00Z,1.822,12.77
2021-09-04T15:40:00Z,1.604,12.87
2021-09-04T17:39:00Z,1.532,12.22
2021-09-04T19:39:00Z,1.765,12.34
2021-09-04T21:40:00Z,1.382,12.3
2021-09-04T23:39:00Z,1.512,11.58
2021-09-05T01:39:00Z,1.38,12.28
2021-09-05T03:40:00Z,1.617,11.99
2021-09-05T05:39:00Z,1.726,12.11
2021-09-05T07:39:00Z,1.42,11.78
2021-09-05T09:40:00Z,1.408,11.35
2021-09-05T11:39:00Z,1.49,11.49
2021-09-05T13:39:00Z,1.463,11.44
2021-09-05T15:40:00Z,1.655,10.77
2021-09-05T17:39:00Z,1.393,11.29
2021-09-05T19:39:00Z,1.175,10.49
2021-09-05T21:40:00Z,1.67,10.6
2021-09-05T23:39:00Z,1.694,10.46
2021-09-06T01:39:00Z,1.528,10.13
2021-09-06T03:40:00Z,1.365,10.13
2021-09-06T05:39:00Z,1.679,10.11
2021-09-06T07:39:00Z,1.508,9.76
2021-09-06T09:40:00Z,1.368,9.1
2021-09-06T11:39:00Z,1.364,10.24
2021-09-06T13:39:00Z,1.367,9.92
2021-09-06T15:40:00Z,1.177,10.43
2021-09-06T17:39:00Z,1.354,9.95
2021-09-06T19:39:00Z,1.349,10.21
2021-09-06T21:40:00Z,1.252,9.76
2021-09-06T23:39:00Z,1.37,10.03
2021-09-07T01:39:00Z,1.323,10.97
2021-09-07T03:40:00Z,1.289,13.01
2021-09-07T05:39:00Z,1.237,11.08
2021-09-07T07:39:00Z,1.409,13.34
2021-09-07T09:40:00Z,1.431,13.34
2021-09-07T11:39:00Z,1.428,12.8
2021-09-07T13:39:00Z,1.729,14.59
2021-09-07T15:40:00Z,1.803,15.51
2021-09-07T17:39:00Z,1.758,14.36
2021-09-07T19:39:00Z,1.756,14.42
2021-09-07T21:40:00Z,1.92,14.26
2021-09-07T23:39:00Z,1.984,15.15
2021-09-08T01:39:00Z,2.021,14.81
2021-09-08T03:40:00Z,2.435,14.4
2021-09-08T05:39:00Z,2.254,14.67
2021-09-08T07:39:00Z,2.064,13.75
2021-09-08T09:40:00Z,2.176,12.76
2021-09-08T11:39:00Z,1.902,12.47
2021-09-08T13:39:00Z,2.293,14.49
2021-09-08T15:40:00Z,2.213,13.84
2021-09-08T17:39:00Z,1.956,15.63
2021-09-08T19:39:00Z,1.929,14.55
2021-09-08T21:40:00Z,2.724,14.93
2021-09-08T23:39:00Z,1.874,14.19
2021-09-09T01:39:00Z,2.221,13.74
2021-09-09T03:40:00Z,2.183,15.23
2021-09-09T05:39:00Z,2.581,16.19
2021-09-09T07:39:00Z,2.349,15.38
2021-09-09T09:40:00Z,2.878,14.72
2021-09-09T11:39:00Z,2.145,14.29
2021-09-09T13:39:00Z,3.171,15.37
2021-09-09T15:40:00Z,2.437,14.98
2021-09-09T17:39:00Z,1.829,14.54
2021-09-09T19:39:00Z,2.488,14.14
2021-09-09T21:40:00Z,2.101,14.46
2021-09-09T23:39:00Z,2.332,14.52
2021-09-10T01:39:00Z,1.776,13.23
2021-09-10T03:40:00Z,2.117,12.98
2021-09-10T05:39:00Z,1.711,13.41
2021-09-10T07:39:00Z,1.609,13.22
2021-09-10T09:40:00Z,1.566,13.09
2021-09-10T11:39:00Z,1.589,12.91
2021-09-10T13:39:00Z,1.139,12.19
2021-09-10T15:40:00Z,1.413,12.74
2021-09-10T17:39:00Z,1.257,12.01
2021-09-10T19:39:00Z,1.279,12.57
2021-09-10T21:40:00Z,1.302,12.63
2021-09-10T23:39:00Z,1.155,11.85
2021-09-11T01:39:00Z,1.309,12.15
2021-09-11T03:40:00Z,1.083,11.92
2021-09-11T05:39:00Z,1.082,11.54
2021-09-11T07:39:00Z,1.071,11.89
2021-09-11T09:40:00Z,1.084,11.43
2021-09-11T11:39:00Z,1.042,11.58
2021-09-11T13:39:00Z,1.163,12.24
2021-09-11T15:40:00Z,1.082,11.55
2021-09-11T17:39:00Z,1.14,11.87
2021-09-11T19:39:00Z,1.065,11.89
2021-09-11T21:40:00Z,1.03,13.94
2021-09-11T23:39:00Z,1.03,12.08
2021-09-12T01:39:00Z,1.111,13.56
2021-09-12T03:40:00Z,1.305,17.39
2021-09-12T05:39:00Z,1.072,14.07
2021-09-12T07:39:00Z,1.187,15.85
2021-09-12T09:40:00Z,1.376,16.61
2021-09-12T11:39:00Z,1.521,16.56
2021-09-12T13:39:00Z,1.71,16.46
2021-09-12T15:40:00Z,1.255,15.03
2021-09-12T17:39:00Z,1.937,16.32
2021-09-12T19:39:00Z,1.428,14.85
2021-09-12T21:40:00Z,1.859,16.38
2021-09-12T23:39:00Z,1.403,15.13
2021-09-13T01:39:00Z,1.489,15.83
